District code,State name,District name,Total_Education,Graduate_Education,Higher_Education,Secondary_Education,Middle_Education,Primary_Education,Below_Primary_Education,Literate_Education,Illiterate_Education,Age_Group_0_29,Workers,Male_Workers,Female_Workers,Main_Workers,Marginal_Workers,Non_Workers,Cultivator_Workers,Agricultural_Workers,Household_Workers,Other_Workers,Male_Literate,Female_Literate,Households,Households_with_Internet,Households_with_Computer,Households_with_Bicycle,Households_with_Car_Jeep_Van,Households_with_Scooter_Motorcycle_Moped,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_Telephone_Mobile_Phone_Both,Condition_of_occupied_census_houses_Dilapidated_Households,Households_with_separate_kitchen_Cooking_inside_house,Having_bathing_facility_Total_Households,Having_latrine_facility_within_the_premises_Total_Households,Ownership_Owned_Households,Ownership_Rented_Households,Type_of_bathing_facility_Enclosure_without_roof_Households,Type_of_fuel_used_for_cooking_Any_other_Households,Type_of_latrine_facility_Pit_latrine_Households,Type_of_latrine_facility_Other_latrine_Households,Type_of_latrine_facility_Night_soil_disposed_into_open_drain_Households,Type_of_latrine_facility_Flush_pour_flush_latrine_connected_to_other_system_Households,Not_having_bathing_facility_within_the_premises_Total_Households,Not_having_latrine_facility_within_the_premises_Alternative_source_Open_Households,Main_source_of_drinking_water_Un_covered_well_Households,Main_source_of_drinking_water_Spring_Households,Main_source_of_drinking_water_Other_sources_Spring_River_Canal_Tank_Pond_Lake_Other_sources__Households,Location_of_drinking_water_source_Within_the_premises_Households,Main_source_of_drinking_water_Tapwater_Households,Main_source_of_drinking_water_Tubewell_Borehole_Households,Household_size_1_to_2_persons,Household_size_5_persons_Households,Household_size_6_8_persons_Households,Household_size_9_persons_and_above_Households,Location_of_drinking_water_source_Away_Households,Married_couples_None_Households,Power_Parity_Less_than_Rs_45000,Power_Parity_Above_Rs_545000,Total_Power_Parity,Pending cases,Power_Parity_Rs_240000_330000,Household_size_4_persons_Households,Power_Parity_Rs_150000_240000,Urban_Households,Married_couples_3_Households,Household_size_3_persons_Households,Main_source_of_drinking_water_Handpump_Tubewell_Borewell_Households,Housholds_with_Electric_Lighting,Rural_Households,Married_couples_5__Households,Households_with_Radio_Transistor,Main_source_of_drinking_water_Other_sources_Households,Location_of_drinking_water_source_Near_the_premises_Households,Main_source_of_drinking_water_Tank_Pond_Lake_Households,Total_Education,Main_source_of_drinking_water_River_Canal_Households,Married_couples_4_Households,Married_couples_1_Households,Power_Parity_Rs_425000_545000,Population,Male,Female,Literate,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,LPG_or_PNG_Households,Other_Education,Age_Group_30_49,Age_Group_50,Age not stated
148,UTTAR PRADESH,Mainpuri,18.90002887109693,6.44422059062791,12.07353598476146,11.433199592285535,15.2361411399871,18.851514713313566,18.330133532790605,15.827495922271185,17.13457269032248,19.300773431207826,12.483175735576761,13.858161000950606,7.648059962378256,10.807297066462858,13.624724742667565,19.91187963664663,26.739845022456937,11.170921433667004,5.31837504586841,3.2448758979600942,15.509661985156583,13.526039224207285,11.366523951045714,0.613163757890828,3.094659810176648,16.907829751053427,1.7743249562505121,5.071184845275915,0.7250516873832794,0.995794890269096,8.263836239575435,12.136036975464897,6.793014336288578,3.1974200290162464,15.693781500689182,0.5410039720458582,33.01670669131494,0.14590579496551317,1.1824425822613969,3.171921921921922,1.83547975403179,1.548294773490892,11.209726800400395,25.73810786798429,0.5512499065177774,0.03505478724005744,0.5511494693888606,7.0409932391657435,3.214504592367569,0.9720856861983037,6.403192321686338,11.934266937280869,27.09316096470354,24.501939058171747,5.5654134312851085,7.338638135433747,21.3302752293578,0.23511400295259444,3.320978009740206,25.369213889555688,5.257301808066759,5.686372288048097,1.2644208583294878,2.3639831897127124,19.0059651521939,4.4799401125839164,17.122757219074973,3.3905839234095834,21.575380449540475,8.12209925026776,4.957455523938273,0.8995188620040444,17.76767069563694,0.05539189767605811,18.90002887109693,0.1773274224192527,13.949993168465639,11.556160685824352,0.5791759905225747,16.89424951637175,16.93714900296296,16.845817284463923,14.633055072095951,20.039444450499683,2.139595073724826,0.1385264598357392,0.025490928449378773,1.3193623231794027,1.2108637261777622,0.004017490886639094,2.4078322466392983,6.190051361145973,12.410083260124964,13.827081065803014,5.086417572063716
149,UTTAR PRADESH,Budaun,36.27433508646904,3.70524221790669,7.248332240291069,7.652079031593908,14.127890629065238,31.23090033302189,43.420213318301165,19.69434420645158,64.1968031964737,39.389498197030356,24.647238550318768,27.938793793744683,13.53535451351986,22.281148685247288,23.190211203361468,39.20212638797719,56.84842801441192,21.0722534032164,8.609741913748078,5.895810263212335,21.485861816319048,15.429380061692658,23.97976203867666,0.8433902710731526,3.85051062962677,23.73791840154044,2.327038870757023,6.635505505391526,0.8230702484208121,1.7107302569986949,17.94275966641395,24.431414663471152,11.270245883245897,8.44234384917229,30.972384699918464,0.8282443213220941,57.29928646706173,0.4642457112539055,2.2337337591805984,69.52385077385077,4.801021000116023,2.92287662694505,25.536737664585253,45.174493611615006,0.045658685580908374,0.04975518188911379,2.3616822472092696,23.76285933018127,6.271060652643539,0.8376580325095448,14.582803221809758,20.230142478829105,53.06356462163389,55.18836565096953,5.468736419420446,16.78701040350547,43.69266055045872,0.27885614303679807,6.261323404750428,15.328204786615673,10.486787204450627,9.996418011083096,2.6857406552838023,5.088558019948493,30.25723245231415,9.123796213153474,33.8770997277762,4.727346371004247,45.31840219479577,10.597405688444603,12.41749228109605,4.092287846035841,17.148139326505383,0.11267215550016367,36.27433508646904,0.7954401519949336,21.539827845334063,23.698988761758784,1.4742661576938265,33.289753446337244,33.55043189536439,32.99545530666575,18.80936814048005,32.90143304511043,16.79241086649108,0.5063546710016609,0.060909902715884014,0.2932415238380361,0.19730007362377378,0.00919793966151582,3.5140353466240932,3.6749177163191344,23.08556001934675,22.080292825677216,53.913817978388245
150,UTTAR PRADESH,Bareilly,40.76613606785081,8.449096911394275,14.415960366426756,13.519787877481507,21.105691724474077,34.21737188582381,56.025917994017846,27.116497116724435,57.540187628572866,46.79369567786921,31.205068057168333,34.283789204260444,20.0911572761599,26.55919293954399,35.85570357226187,46.3866494116909,36.12704210058734,26.578802497809367,28.261163458918,14.65107329301386,29.243763770321706,23.35304949577324,27.483955202533007,3.519309320460453,7.160458826254298,35.68635357665329,5.890151423846966,15.166679950961973,4.245507036268653,3.6769692966948417,17.959818043972707,29.33506720726038,18.400332266539206,20.53549212077181,36.40056469253659,2.59225992276697,56.274425113595136,0.6897364852915169,5.845077257999658,47.22077847077847,7.047221255366051,8.054599704208574,23.273701926073677,29.83090917425785,0.06494554414525759,0.09272556624789388,2.895678825658919,35.40095700906738,16.4780582358223,1.7823095036693264,15.476482072916395,28.32960448635603,62.951665209354836,54.13795013850415,3.0818973298156984,17.798865560902176,46.272935779816514,1.0662146645524633,8.520186825789937,14.75561063094698,12.656467315716272,15.0273565624144,3.2118135671435164,11.783635921319437,30.84195883337656,12.275998384809837,29.197359083839714,11.706271820807327,40.26084872405823,11.965964536475068,19.077123578833987,4.834913883271738,9.667890354541822,0.3701185890172974,40.76613606785081,0.5015832805573148,21.949719907091133,30.094398061171663,2.856390680531789,40.219705920752595,40.19835712329827,40.243808071883535,26.640526422176496,32.47762892730714,32.63962130804982,1.1875298945548447,1.5126585267423989,0.654292343387471,0.2709238474096363,0.03584024764659613,11.777382006493333,8.470808824641253,29.372791410437376,26.762245184247085,64.79109619291582
151,UTTAR PRADESH,Pilibhit,20.259531730827167,3.8152652148477393,6.483230503815901,5.839117299174116,11.459973848820596,15.002686693158296,22.964782414864356,12.228482454681336,32.25231798105507,21.351312850684103,13.768909004183834,15.906019494380669,6.751739259201874,11.790197254250147,15.540585873778678,21.50632040382612,21.36873796949805,18.25733169592396,4.888767765291079,3.933455630326409,14.250350002482906,11.18897948574784,12.752093541701273,0.666078722614185,2.290460863963306,18.929270290208436,1.8222927142037593,5.288857512648547,0.6825591235819446,1.1421175874100216,12.435936315390448,13.90263503651786,7.267772762982487,7.203232149042912,18.23995470782166,0.526595359566566,28.956306905547592,0.29623297765725404,3.3556271463765235,11.781011781011781,2.928413969137951,3.0202443783032193,14.085894159446488,21.319393054309458,0.06041903652301237,0.05201678106589169,0.9867426208714571,16.34817474998713,4.993423477168471,0.23799181545918016,8.645950502842984,14.746366914027313,29.447586580925076,20.919113573407202,1.610347515748458,8.538939218796205,22.993119266055047,0.20230739788944177,3.532071206555524,14.839438616423498,5.64673157162726,7.555889562365237,1.3936317489616983,2.9114315864895386,13.271874189517366,6.49358072539739,18.317779533252104,3.5615247544549096,23.69655316604645,4.313935499226466,6.965610336438087,1.619482602328987,6.413586338047872,0.07490495253921495,20.259531730827167,0.4129195693476884,8.792184724689166,14.863201372733869,0.7371330788469133,18.36328953283446,18.277710884663424,18.45990525632956,12.897462441782773,16.624573846768982,10.402090418990847,0.28121912898984647,4.550103895657848,0.05388818202230372,0.0401584220650159,0.004757554997335769,2.667710876778735,4.895689998437492,13.870713608860022,13.339767003289188,3.37278803403704
152,UTTAR PRADESH,Shahjahanpur,28.64637930733312,5.039884057569663,8.046016383102263,7.8505350880713785,15.07931999295379,25.402937273318603,35.25670103817197,17.943649805302094,43.69012095291277,31.712037751036092,19.858897645927332,23.291238530377868,8.788171504151546,17.796744494545365,19.297904789752966,32.19432525690225,34.05290953062534,22.41057497174166,6.682517644584738,6.107446933651346,19.93167219730121,15.836777129434934,18.10325218599224,0.9025714816190124,3.4847355344809476,26.038657989171888,2.3928438854366028,6.9819409494096085,1.0117872229502693,1.774329484023474,22.089461713419254,20.899355185814002,10.463306729984954,8.793581475020613,25.936653508579866,1.0601441291355764,47.23380729427619,0.48487885397630137,3.5823399721751024,28.28309078309078,3.6291913214990137,4.3922445110774255,20.117771723786444,34.35407784814134,0.32866381431084907,0.09724876460144968,2.088590167782357,20.18508235556972,7.537855727784892,1.3794837795203585,13.93287658528117,18.509379310656225,42.274070548650236,36.945706371191136,4.568289672675439,14.304416785397455,34.403669724770644,0.3772759582262562,5.71946212788591,18.47395362691142,8.595271210013907,9.880670604513305,2.1504383940932166,4.37549470918976,21.54292316035178,9.150531666761932,25.524346166069904,4.941279850821516,33.16473334429711,7.217660359395454,12.156046334252096,3.539676452130256,14.547645062463532,0.13029685021527304,28.64637930733312,0.6915769474350855,14.329143325590929,20.714276025311477,1.3426352507568777,27.18352412644026,27.38928621239138,26.951224911310145,18.122047204375846,27.679896466922248,11.207069970024893,0.37095286815469775,2.7417505989026556,0.346081880098795,0.0875919205910854,0.008880769328360103,5.140442906079225,4.4783491852277475,20.11904791282117,19.193938192003408,17.902570444307038
153,UTTAR PRADESH,Kheri,40.31394324817701,7.4164846412050265,10.829639964409987,11.08326284550803,21.136148921371262,33.17327009777215,56.00678945884984,25.595803050931153,60.47737991537156,41.75906000127092,28.150091024083824,31.47321700693076,16.642900893092754,24.379756219992768,30.689527754050378,41.97297217871173,52.24056068308573,34.37761613608305,10.265296444044832,6.731303568313924,26.94511647437947,21.918000750873613,23.84118296887001,0.789546973635351,3.702302104915435,38.05023631794141,2.7466964918454813,8.995935005636337,0.8989498266374814,2.140580976715122,29.241470811220623,28.299668310310672,11.923580412235339,7.8206368405202,36.00008758156033,0.8600723011270976,60.7232079611617,0.6160466898543889,4.3929365435191565,7.006525756525757,3.227752639517346,4.69467464787174,31.689686907612263,57.6338635703792,1.2528585879657874,0.11307995883889498,1.6037953028162337,23.708864655173358,10.303100331676648,1.7427585103221233,19.304937587542717,27.84489200642069,55.487055750478696,43.262049861495846,7.905184321475802,17.930320707545903,46.674311926605505,0.3007272130788999,6.829779100111365,10.999815251666192,11.182197496522948,14.729559836773682,2.6488232579603137,3.497173763141766,31.07773559993398,13.25949431272368,34.85909264840707,5.267285983924525,48.121942730822624,13.816494109246696,14.42495281376737,2.2496687818143783,27.469083292690765,0.16302842611476195,40.31394324817701,1.5528815706143129,23.47315206995491,28.216497222655534,0.881927076477557,36.35794927879808,36.20049042826029,36.535715591897706,24.723522488498766,35.31714749390636,17.155336730837735,0.6010558135845665,5.065342641010449,2.762368086221091,0.14171848946132423,0.023893498431064086,4.860384412424983,5.466761425208796,27.657062797974515,26.590003971593994,22.968377351824042
154,UTTAR PRADESH,Sitapur,44.056656043961006,7.370444603680665,11.394067495707896,10.995506122406507,23.02048509053378,35.02578104864809,55.76975177407404,26.420340411299748,70.6401160219154,46.28303349055925,31.664272818955446,34.826320654938876,20.28362372768378,26.04348391341482,39.9514926232537,46.61508141525518,56.3740190513795,38.56441110267795,15.229599555371486,7.7824898288653355,30.441765423849304,24.369864388925027,25.949773793299396,0.899090233939844,4.380314971592311,44.964802380684446,2.8151529906330297,8.437045724544443,0.8525293787872836,1.8984146891976934,35.39196360879454,32.30541383750952,15.932961449959002,6.432939959611443,40.47712140263954,0.8558429074142705,91.02365197560512,1.2424099510699758,3.5210974657157514,6.834719334719335,3.7753799744749967,4.087970288083146,30.98422988219161,70.0420434973379,6.925359857355969,0.24312191150362422,1.7906715356802703,19.20605923204896,11.722092026525988,1.2679179716970348,23.340760839839337,29.834312767105477,61.73881282581988,49.953462603878116,16.322636461006272,22.85652840130111,50.917431192660544,0.3554048881841544,7.537855492578495,3.246040792934821,12.23922114047288,15.853180595452981,2.916474388555607,3.615627889694426,34.34206493292151,15.052244763999697,36.65183752826709,4.378213453781401,52.752546210420434,14.64357967392598,20.392585488163025,2.2810473467680077,40.462228876261335,0.3776720296094871,44.056656043961006,1.3552881570614312,25.7275584096188,30.82015875061323,1.0662103461892853,40.54188063306206,40.49842133386802,40.59094487658491,27.75845762590522,40.79196379554742,18.984835710460572,0.5271055981835328,0.6231056215278672,0.3986228575705411,0.41031431240342336,0.008352152106433905,4.140617313763896,4.422905357385874,30.87666816373669,30.62333204764039,23.77881812560728
155,UTTAR PRADESH,Hardoi,40.61980808473147,5.9726852188401836,11.577865685295727,12.252493584245215,24.37086554293295,48.3904120005272,57.91784723561436,29.90751596261746,48.86812995800241,42.014003029176564,29.357097752899268,32.46839321666201,18.318125659207684,24.675442964031905,34.95605395894898,42.23752208071985,58.91249197966537,33.130665919625784,12.800022317261329,6.481284300960123,29.93832376906719,23.296720222566638,25.086763929974175,0.8923598217601189,4.058331635242494,38.677135301399154,2.9879815456706087,7.789720991843442,0.8505654367628522,2.2708926796400193,21.740712661106897,28.910383162843683,14.662762763664697,7.697865562789658,36.338892677138915,0.5457351582330883,82.51101397695273,0.30802334492719446,4.402296247336529,20.375664125664127,2.893607147000812,4.391875693837433,26.911645540844276,57.475381851441945,5.544184618533491,0.058801578596225396,1.4480651087628704,19.77064858228383,6.981854497995483,0.4579227726846665,18.575583400117477,26.1015525699695,58.62355975162979,51.27423822714682,11.975914988413468,19.80994112744966,46.903669724770644,0.3335338181420526,6.995994215713977,18.384847117611795,11.29346314325452,13.200542214792913,2.6949700046146745,3.932144331497462,37.29163228255488,11.734282779970904,37.78829966181672,4.097946006896844,50.14099931030175,14.072355111269786,18.986470469799325,2.367338400390489,32.52993372425813,0.131555756980638,40.61980808473147,0.5851804939835339,27.44568930181719,26.681271180501394,1.0003948927208108,37.00533663744825,37.36424306718513,36.6001420577586,27.00325179001602,40.24906910293705,11.81540891665408,0.46645520483728947,0.30524716004224517,0.9985779507521892,0.12978736406519634,0.010360897549753454,3.392508966343789,4.560506857393435,27.925270706452537,29.148689087694144,21.484409504460736
156,UTTAR PRADESH,Unnao,29.88896501926081,5.881009003769744,11.419548608355298,11.893687016216907,19.82954472219265,27.37198720845911,39.1515831009932,21.55754048413281,37.27448108261614,30.62010157944377,25.034549977775388,25.304278196188484,22.08966112185749,19.38249250542741,36.341778730656884,30.204171190920704,44.43245644341346,27.09079152673223,10.567008650084656,7.420846668370307,22.935573407303576,19.817589970748934,19.826590985285026,0.8067211288525807,3.6348425458452884,32.62945909448967,2.4564795040278455,7.508473482648813,0.8955575631407361,1.944001547729441,14.941622441243366,22.914625793493595,15.556458495215303,6.269451906968822,28.612635099769996,1.0056638033432284,83.62917019401877,0.6661557507516359,2.199183741385606,6.336625086625086,4.232509571876088,2.51275185607276,15.027481291089021,45.957842989585174,6.418194198985275,0.11194915925050603,0.7466021477225023,11.543196287619667,3.499402411934658,1.006835691913765,15.464353913947146,23.191697351577968,44.7451548993348,32.44376731301939,10.870882033988053,17.443748487862575,34.518348623853214,0.3718081907157308,6.016987184814587,9.630792394401245,8.484005563282336,11.944739041572142,2.0673742501153667,3.931332334468722,24.788390352014712,9.957942365737319,32.39343421281657,4.267771260229526,38.010979078303066,9.193145305248125,17.672000388796704,0.7879506310578063,34.707115158984905,0.24422791248080167,29.88896501926081,0.6662444585180495,16.839732203852986,21.962611540278843,1.0793734368829802,28.104208008789755,27.793100108813558,28.455439483972306,21.557667341139915,31.34463928921972,7.7206025270346315,0.28634677122783797,0.06461279548010956,0.13771424294588727,0.06984073402611461,0.0032774267759424188,3.940048476392355,3.6154416100887605,21.803683532558804,23.603760886097493,40.00529988516915
157,UTTAR PRADESH,Lucknow,41.623692042156115,36.88164710253543,31.641860873124944,21.214283484442383,26.359844620557272,29.57769025496104,38.249106619332004,34.825559634097125,37.82784123573762,43.30634282148701,34.33977323996548,36.46607632251333,25.53364047266855,29.316417127442207,39.106418815735054,46.396455451571946,17.33162232861162,16.533898608744938,21.42950642372325,26.9828135204092,37.950113647352566,38.08882037205375,29.344297681329497,15.899090233939845,19.270525488448975,42.1736092876702,21.743374905390226,32.00129806542705,19.989537545215303,12.736968273770211,17.145943896891584,33.51034114909702,28.087077517560484,23.944967597342142,35.86996640621579,7.687173969300336,57.6617542889722,1.8098213759358606,1.7867790139263147,11.954261954261955,12.066365007541478,4.288238049399381,12.318144985351868,28.91352704776499,0.8472441440767695,0.5156446123053611,3.209396173099753,27.57074342891376,21.763760305085505,13.93017992272696,20.032627125697665,35.33479477043321,56.19918316749494,43.0404432132964,10.155498889484669,23.999569880910776,34.575688073394495,4.193777680573022,12.442863554011602,8.2783591834375,14.74269819193324,22.333911602132336,6.395939086294416,23.306458397007436,39.15073208686016,16.830429002620072,26.837545884473656,25.004773385405066,21.937440161346046,15.14935142211115,26.976540284595217,3.9754898542639987,30.645378782436865,1.0083843190573305,41.623692042156115,1.2438252058264725,27.06312337751059,31.664948488568463,5.212583914703172,41.49888410173173,40.82598730997269,42.25856436968126,38.01141122678893,40.58931477600819,20.92521985320249,1.641887068486873,1.2816838824347647,0.5803457825013097,1.4477402157496675,0.05328461597016061,26.25880982407184,26.276342118659873,35.83362534424385,35.66928646123688,47.55542796572741
158,UTTAR PRADESH,Rae Bareli,34.01017181148568,8.829590705220294,15.27388018864378,13.417462844616093,22.804181706300007,28.72392480247336,42.21246103048932,24.520975179815068,42.44041821454358,34.21457675204814,26.814433065413805,25.791295768843426,27.221050745777237,16.406747112525572,56.061970076436175,33.511821531292306,31.28088445782538,41.35995100801658,13.041434999903434,8.091350580657199,25.39456409336071,22.00026679392095,21.51424857613737,1.2031191979205347,4.402970245651517,39.781202720782225,3.2499963843398523,8.96092139872243,1.2538877125074541,2.4476807407753323,17.664897649734648,23.95238217522595,12.781063210019141,4.992772550684179,31.132690234447498,0.8777067223704104,68.11181562170661,1.324942521959559,2.675835324677726,4.100254100254101,2.923773059519666,2.983362654303913,23.207482831067974,54.181101382458294,10.261592779629929,0.24425271109201316,1.0160830922148445,9.468289354506256,6.385742587159288,2.322763539928214,16.423905314749508,24.346473474013585,48.5045766970304,38.785595567867034,13.409890472834828,18.219844619479016,37.09862385321101,0.289791678057849,6.336120206771604,18.51970083337837,8.81780250347705,12.717184416241158,2.0673742501153667,2.38379591721398,30.472968193714188,10.655461131260015,30.32747895955965,10.634716520976509,44.940343013331194,13.864096156134714,17.32267845223206,0.7138623526950701,42.994922514470645,0.45257698214870207,34.01017181148568,1.259024699176694,22.684109851072552,22.719683764799502,0.6713176253784389,30.79126065944145,29.880966629940815,31.818955278754668,23.89454880000525,34.14386439736784,8.778260050348662,0.291153935825955,0.13008423276061926,0.10807574283362023,0.11552821420153125,0.06364551351991407,3.637965422558516,7.8941930150857615,23.95465235072896,26.36883355377502,4.700703706975238
159,UTTAR PRADESH,Farrukhabad,19.509079479126942,6.3689295518192734,9.613397217128322,9.132348138997532,12.282127210832067,17.61339472618408,21.12336812124212,14.371239762351742,23.44977853390069,19.800796149223572,13.182677846414027,14.704933479982744,7.886040493004631,12.076953861724341,11.774454717602751,19.687254325582757,24.19317901386901,11.049174400385683,9.340632222262755,4.25836405969229,14.262045791737416,12.042857555425062,11.372936065962975,0.6089862606758262,2.3709566980507604,15.962479837953412,1.6306627264005864,4.7056769487112335,0.6607772211291596,1.3278006453320168,9.067854435178166,12.18293408346254,7.846664827415766,5.034154632375868,15.365767704508157,0.6719718078650952,35.920595704980904,0.5511996698697165,1.8711319001816475,12.40904365904366,3.002668523030514,2.4345626011942305,9.179521213210085,20.9276637917297,0.20034716345415832,0.06445557653817013,0.5642398335266795,5.931857186822671,2.4997404004145447,1.9482865046523856,6.869531924405899,11.114071110729823,25.51195918051113,26.70803324099723,5.508717645627271,8.616629479287077,20.584862385321102,0.30619498058942535,3.4207070791017737,12.791999768750383,5.285118219749652,5.621475077082997,1.3013382556529764,3.080489367873305,17.19166293353453,4.879496857201333,18.0079954730373,3.7792769425962325,20.184000275369357,7.634178269665595,6.398284533726627,0.7495990516700369,19.97938256062044,0.1321852103633205,19.509079479126942,0.311589613679544,13.246345129116,11.572664238609724,0.8292747137027774,17.045016034143483,17.15646407430558,16.919194544058115,13.281337268105,18.31422587397624,5.880864725836434,0.25133458907155226,0.16958175557902508,0.47316817603472794,0.14171848946132423,0.010572344438523932,3.3097771159229747,4.721797992933432,12.682517101145999,12.846258711610744,1.9668462738862882
160,UTTAR PRADESH,Kannauj,16.818110715455614,5.485110836486326,8.991741613163292,8.700452261779642,12.590995649585654,15.136941310561985,18.570528470677516,13.17513223500052,17.911031614124884,17.299906427646192,11.678237487054192,12.813506969563706,7.564859580189109,10.660878445576161,10.579595057534915,17.235790035632164,23.62667193129658,10.547364889295707,11.014856000017167,2.648728760277612,13.146241361015257,11.372874759507285,10.109307212440829,0.5774229483847011,2.2885623773103,13.92142428448179,1.4489155429998408,3.599569588832083,0.47259586715181984,1.3300243945286874,8.780515542077332,10.943865340469214,6.754098304385154,3.787990680382631,13.979216061624053,0.47641611212624524,34.852887821564934,0.44213877262276724,2.1460298678548484,5.427061677061677,1.8633252117415016,1.9820238477227379,8.896898409055076,20.69256074586823,0.2993399171058691,0.07576357242205964,0.67528223276473,3.9494421462938076,2.4038412594346634,0.6698520838572506,6.249331167703902,10.433848147504307,22.969817042800695,21.991135734072024,8.025796582474316,9.127933546600715,18.63532110091743,0.19137186286839084,2.8755214999252035,13.648251740341871,4.617524339360222,5.347839217862185,1.1259806183664052,2.1431849576576028,13.357932709310823,4.556643207074385,15.942181158843258,2.6383841972410047,19.10916737740008,5.14697131976675,5.814891112127184,0.8210724496199707,18.47453632815503,0.18694765465669613,16.818110715455614,0.4813172894236859,9.376280912692991,10.543283393130451,0.5660128998288798,14.978244414089215,15.034343959278972,14.914909712477407,12.362551310227184,15.784526371162183,5.819707947173629,0.10119081479036357,0.027047216712604003,0.3043185390315096,0.1763478534159394,0.006872023885040555,1.8173057143112685,3.626026340858573,11.136350176193625,11.635521145484745,1.5730353620116009
161,UTTAR PRADESH,Etawah,15.789035695549082,6.840868783585284,10.132543558082316,9.672168433445865,14.259505820045703,15.626682518245236,13.36780113194083,13.630473930331888,13.117706370485788,15.840083925686056,11.264149687709155,12.301453143402725,7.453253247921807,9.19951629699039,14.468496741974601,16.380015108001196,16.86264251517694,12.869027880477802,4.4640960328922095,3.9654242265678556,13.581555587886559,12.058535136346821,9.704570096715145,0.687894541403639,2.7219235973031366,15.2046838466059,1.8647164599312542,4.527382728138794,0.7754000192823398,1.253972172002553,7.291508718726308,11.069275111317484,7.122963934234909,4.14415157640006,13.608193463496216,0.7663087930528982,31.30733746825383,0.5703590166833696,1.6813956820566391,4.518942018942019,3.4017867502030397,2.0041528821223222,8.016763770895132,19.587772895260176,2.5602320720777456,0.13795754978345187,0.6495528963559135,5.050747327920723,2.99949505335535,1.715095676824947,6.33636854383616,11.162610087528192,22.370142447619788,19.21606648199446,5.961080482609503,7.8698352106239415,16.628440366972477,0.3171305156104762,3.0334258597476857,16.772886485345182,4.367176634214187,5.660104369324128,1.0982925703737887,2.776477680312872,15.755782425199822,4.279332019301154,14.070298995174952,4.852677236336426,16.93285704633217,5.652743067951922,4.066992052479621,0.7347813959974897,17.45689682332644,0.14729209154769998,15.789035695549082,0.6079797340088664,10.89629730837546,10.076718912845415,0.8161116230090826,14.301888184498074,14.421905386424527,14.166392368149033,12.908499055749608,16.72651216634131,2.4208015467842983,0.10912263637725667,0.0560800425886333,0.25941172067958984,1.1398589799178789,0.009938003772212496,2.6563631972953394,6.754066300737403,11.167134706689435,12.377319127207084,1.740865059034832
162,UTTAR PRADESH,Auraiya,13.145907379715375,4.5585406577378995,8.483288985058042,8.367660532615423,13.483706593123834,15.572521772353046,10.393665253757586,11.966589519736162,9.110768011910915,13.84644464670575,9.838547158132172,10.839419194599781,6.2525369660669945,8.286988638372975,11.646376817399368,14.275431865457477,16.458318937860916,12.356061617842986,2.6894445791586823,2.8148589832515993,11.896120482746424,10.579286615059004,8.68603880822,0.557927961381359,1.8072327278848455,14.06177713592658,1.226431921940308,3.3902470499375634,0.5922177904580984,0.9410906600309991,7.730477634571645,9.979822456137102,6.44354236291109,3.233080472403296,12.517021059194708,0.43756303767959687,30.483578376323837,0.2726522431173731,1.5399601577052318,1.850889350889351,0.7123796264067758,1.4350678808130208,7.200721590138268,18.92623178060542,2.8979489016330855,0.038447186005224294,0.32590492784501013,4.689267764302839,2.3471874675500515,0.44512013900002284,5.832931043093013,10.364313241207109,20.270063863462795,14.367313019390583,5.319375116166189,6.559584935078899,14.850917431192661,0.10935535021050904,2.509848245599455,26.52571332337117,3.588317107093185,5.379304532269506,0.8952468850946008,1.8980592946214292,11.458750854690779,4.081674045037254,13.036933786123564,2.809496655626738,16.30773035730449,3.6653576103772463,5.929348100995894,0.4270971340910676,15.495593589438226,0.07364604577384999,13.145907379715375,0.20519316022799242,7.528350867604865,9.623153806329677,0.4738712649730157,12.47311518797036,12.617735007104766,12.309843755714553,11.314182377128637,14.611495682393008,2.165935610557712,0.0804398876084917,0.019909756746777946,0.04969687897612454,0.06634869732480889,0.04694120930704626,1.8271999964224066,3.29185126941164,9.894327009446348,10.517384702752476,0.28854930365397635
